loud,11.18312991932604,-8.67993640934998,books,loud
twilit,-19.290949710152333,4.3616516246007535,books,twilit
forest,7.725725334953931,-23.975313738793638,books,forest
long,12.349117528641136,-15.234993314057066,books,long
ride,-11.206079879409243,-28.218714050586126,books,ride
before,4.865282387369789,-18.974228398864707,books,before
us,-16.80216488009514,-23.71117378559677,books,us
pointed,2.6366916189102305,-32.2057807443107,books,pointed
out,14.3109543226184,-26.53706006323015,books,out
eight,2.299833258045184,-25.461478623682087,books,eight
days,2.9410954821864808,-25.927542985850504,books,days
maybe,-8.827683532799638,-22.094671043793436,books,maybe
nine,2.2938444248386194,-25.44301519821986,books,nine
night,7.184045360879515,-26.69770065856105,books,night
falling,11.756530994618547,-22.746080122888763,books,falling
glanced,2.270075851815124,-32.64246800474545,books,glanced
sky,11.757416377479798,-24.198080411688167,books,sky
disinterest,-7.262346746758031,24.69018873162194,books,disinterest
does,-6.608312018061637,-31.054998870352875,books,does
every,4.833335484785378,-26.741399260029528,books,every
day,7.123493624048859,-26.721402317136157,books,day
about,-10.020889872144355,-19.25344111274103,books,about
this,-6.749546323442423,-23.25399023292473,books,this
time,7.021720278358273,-26.77549023279061,books,time
unmanned,-14.598442398848508,9.799268272285623,books,unmanned
by,11.764582532635865,-26.31958785666921,books,by
could,-6.968558855563179,-31.205838198669237,books,could
see,-13.637627533968843,-27.3069033738021,books,see
tightness,15.988760590998142,-7.793225419962469,books,tightness
gareds,6.296534675630331,21.940182430913765,books,gareds
mouth,22.823915936757608,-20.025237702666505,books,mouth
barely,13.263320219283857,-7.851202319126228,books,barely
suppressed,5.167689271450154,20.564770564196678,books,suppressed
anger,22.402118223878297,-16.590398610635564,books,anger
eyes,22.409563083406663,-20.364171771350843,books,eyes
under,12.890887336518043,-26.767859179075362,books,under
thick,16.996325903900097,-23.113364782669393,books,thick
black,18.048173346359132,-23.601546469947454,books,black
hood,22.067278311806966,-19.352981332467845,books,hood
cloak,21.26684213651584,-21.144194451129568,books,cloak
spent,-1.033067302203925,-29.06049373213218,books,spent
forty,2.2908112246290533,-25.45318419101503,books,forty
years,2.8972690605732523,-25.945507630656,books,years
nights,6.198436589068023,-25.37467693927167,books,nights
watch,3.4767023051486157,-24.274996765916484,books,watch
boy,-4.827562190488543,-25.16842118857073,books,boy
accustomed,3.339300187011437,2.9932730113962966,books,accustomed
being,-6.9559368686682195,-22.27634981816229,books,being
made,-4.49252775626917,-27.78464724856043,books,made
light,11.310560213331177,-24.42772003584172,books,light
yet,-8.708173421321323,-21.780082259375433,books,yet
more,-21.933096834285884,-9.693283561299602,books,more
wounded,-3.1043721921139182,-17.557510930149256,books,wounded
pride,-1.6674663470412714,-23.827493147629962,books,pride
sense,-4.156068407776518,-23.042399745153396,books,sense
something,-7.056214937998812,-23.42670319343737,books,something
else,-9.068001685218453,-22.482409080175536,books,else
older,-21.99079426086832,-9.747472771476401,books,older
taste,-9.168010190105088,-28.512182969450993,books,taste
nervous,26.01249773425001,-9.65170004706589,books,nervous
tension,18.10792870878292,-5.039074098032864,books,tension
came,5.530650125041922,-32.34709222815473,books,came
perilous,-5.529689545706097,-15.122427662045297,books,perilous
close,7.117196268341186,-18.00010199426658,books,close
fear,-13.906343924671638,-25.857451118622553,books,fear
shared,-1.4390322088262022,-29.72649884506539,books,shared
unease,19.585994673491903,-3.1792989146170942,books,unease
four,2.253936199098388,-25.424064888006566,books,four
on,13.007635327600132,-27.00766527344691,books,on
wall,8.221824221116657,-25.34828926563761,books,wall
first,4.34548016454575,-26.6357171720331,books,first
sent,-0.007583410678961058,-33.05973761667968,books,sent
beyond,11.888175481242898,-26.418815691712318,books,beyond
all,1.7990649857839178,-24.16521886227684,books,all
stories,1.315356757184123,-23.180731662463092,books,stories
rushing,8.679248535795173,-19.689254864814636,books,rushing
bowels,22.21664351867813,-15.372282846795542,books,bowels
turned,4.981226058051006,-32.09982963930481,books,turned
water,11.907191068559987,-24.26722530298923,books,water
laughed,0.881540328564692,-32.347357629907854,books,laughed
afterward,4.89365490961005,-6.2871268686140915,books,afterward
veteran,-3.544826306839928,-15.630413931805352,books,veteran
hundred,2.2672622344130913,-25.4703469972602,books,hundred
rangings,-20.652744349066708,-1.016625706453896,books,rangings
now,-6.967581917941766,-21.863279783942907,books,now
endless,9.80228845859179,-21.139555155247027,books,endless
wilderness,10.02175671326155,-20.689800078137495,books,wilderness
southron,-4.381394966738261,-18.33688047857556,books,southron
called,-1.294458802496461,-32.1927439101627,books,called
haunted,7.3981564209005555,-21.50587314827773,books,haunted
terrors,21.4124101749639,-3.6606588112024396,books,terrors
until,4.874978055561215,-18.881061065271734,books,until
tonight,-13.05881221329362,-13.010818288782342,books,tonight
different,-5.672453012421568,-18.881973518749305,books,different
edge,9.724547756231878,-25.396424080842966,books,edge
darkness,11.045055539814546,-24.557732757855103,books,darkness
hackles,-1.8947801710065364,18.21190605238969,books,hackles
riding,7.89986945775527,-19.246793365588303,books,riding
north,6.931573622958016,-25.614113495116715,books,north
northwest,4.509644267554669,-13.522336570134815,books,northwest
then,10.58910516444786,-12.740403111055311,books,then
again,11.029770868306372,-12.7761715520479,books,again
farther,8.183628974446354,-24.96800366923582,books,farther
hard,-6.711200590114669,-20.5661716616951,books,hard
track,3.703798749975032,-16.012070463367124,books,track
band,6.238366079970198,-21.214824667496575,books,band
wildling,-5.100372446168724,-16.760589532794633,books,wildling
raiders,3.7578221104617624,-21.20958210402202,books,raiders
each,4.841238686293502,-26.72875154045915,books,each
worse,-21.830199769391026,-9.645921805356458,books,worse
today,-10.462529792637373,-22.09277944283782,books,today
worst,-4.090473172434957,-20.68252459047466,books,worst
cold,12.820595557203129,-23.194942289341263,books,cold
wind,11.867646336983423,-24.22043010221191,books,wind
blowing,11.798405439577687,-22.688064317837338,books,blowing
trees,11.302640656757088,-24.027420942881925,books,trees
rustle,20.41839809642351,-8.583895000397076,books,rustle
like,-8.545444498289474,-21.317987899955885,books,like
living,2.4253548698087495,-19.3789609740785,books,living
felt,-3.3434612304746967,-31.336321813342074,books,felt
though,-8.708906242616857,-21.770169783967752,books,though
were,-6.322348092817303,-28.641679814211802,books,were
watching,7.2545251418390695,-17.783167641210497,books,watching
implacable,-17.097895110025117,-14.464143289235382,books,implacable
loved,-2.95874783986474,-30.43115244101696,books,loved
wanted,-4.789908406638588,-30.949319893015804,books,wanted
nothing,-7.07256114499825,-23.164684485706708,books,nothing
so,-7.912598802026356,-21.711411168535772,books,so
much,-6.20929547319587,-21.195726573496458,books,much
hellbent,-18.810961462282723,9.382793587408118,books,hellbent
safety,-1.273751963368815,-20.519292199163708,books,safety
but,-8.71553373956795,-21.774371001438922,books,but
feeling,11.416371715151847,-8.649438120946945,books,feeling
share,-12.635303480211409,-26.832396469581152,books,share
your,-4.841334274867709,-21.519481515788407,books,your
commander,-19.072340116863007,-17.68666528830032,books,commander
especially,11.37175809000846,-7.091557341303614,books,especially
one,-4.159357875159806,-22.363213665870777,books,one
youngest,-5.516177572578503,-17.509865313883687,books,youngest
son,-2.8816099735570355,-25.134316086102118,books,son
ancient,8.429038542214984,-22.805803348032047,books,ancient
house,-19.982490594554847,-18.217692063370333,books,house
many,2.1896968519123874,-25.254006714959086,books,many
heirs,-0.9658091503131624,-20.602824111845745,books,heirs
handsome,11.076638302251045,-10.638318101634889,books,handsome
youth,19.74072795015101,-20.281695118070278,books,youth
eighteen,-3.5352504669201203,-16.64425610392025,books,eighteen
greyeyed,-0.6743831253883925,20.921431271015184,books,greyeyed
graceful,11.297863554022578,-7.750170336585043,books,graceful
slender,18.532021876973552,-21.732396993711884,books,slender
knife,22.89556726364206,-19.01327688017737,books,knife
mounted,5.38480786801376,-29.29612385219422,books,mounted
huge,17.05145063763013,-23.170317190006113,books,huge
destrier,20.430469641584192,-12.464186113052097,books,destrier
knight,-4.729938652361185,-25.257374421132678,books,knight
towered,13.739107634676587,-10.644743806920745,books,towered
above,12.869123599094477,-26.68468248808679,books,above
their,2.684702189030652,-23.664733473164322,books,their
smaller,-21.68201585325473,-9.567047546651118,books,smaller
garrons,3.7752772099082628,-21.728232859682652,books,garrons
wore,1.8356611267451681,-29.199469096276154,books,wore
leather,18.682507187638542,-23.003319192387373,books,leather
boots,21.81458016486503,-20.340947094396387,books,boots
woolen,18.169370972152237,-22.093616183502963,books,woolen
pants,23.240267613366505,-10.188532738700475,books,pants
moleskin,22.354467179315797,-7.573524108699254,books,moleskin
gloves,21.65819261492059,-19.699868138796784,books,gloves
fine,17.497064415162132,-21.469840424814837,books,fine
supple,24.673191280187293,-11.262830053679743,books,supple
coat,18.790982933046934,-19.582884466604423,books,coat
gleaming,17.69203643990787,-21.116077322007236,books,gleaming
ringmail,18.317360760500403,-21.998135218876364,books,ringmail
over,13.275065109285114,-26.64987778522258,books,over
layers,17.871473835658733,-19.585232480415367,books,layers
wool,18.56081801043136,-22.983339057871984,books,wool
boiled,18.09295161611909,-22.39853231032244,books,boiled
sworn,-1.9185661765989053,-26.770485947623932,books,sworn
brother,-2.896891318647052,-25.119495156593203,books,brother
less,-21.931008729846006,-9.693613912121577,books,less
half,2.5602693639130205,-25.60861068283911,books,half
year,3.424310029665222,-26.09407690134485,books,year
say,-13.791894698278867,-27.171696641270778,books,say
prepared,-8.64081204654503,-19.482882483209046,books,prepared
vocation,-10.0297558820972,25.46788548681354,books,vocation
least,-0.18066223682621171,-25.341411763711886,books,least
insofar,-16.55211192930785,9.169302231244236,books,insofar
wardrobe,15.768267053547715,-5.234942760420794,books,wardrobe
concerned,-7.607354963733379,-19.065820010766497,books,concerned
crowning,1.4792703313440054,10.39403478860352,books,crowning
glory,-2.1428116729895472,-22.373701225745364,books,glory
sable,18.75141267281084,-20.648539574643898,books,sable
soft,17.388333861545394,-22.90767884835021,books,soft
sin,10.013069074833188,-9.2009959273322,books,sin
bet,-13.286411011289497,-25.00712010639624,books,bet
killed,-2.535938776853659,-29.460122714616073,books,killed
himself,-17.198124066840162,-23.250422975632922,books,himself
barracks,6.789676993099426,-21.465270922135073,books,barracks
wine,17.76277175696853,-17.91903342516853,books,wine
twisted,16.782500049670375,-22.60667555175276,books,twisted
little,-5.793363321139246,-20.401342294541035,books,little
heads,4.152226103409326,-22.377363962408918,books,heads
off,14.32717589636583,-26.48322922140159,books,off
our,-4.725857299909745,-21.48984628560521,books,our
mighty,2.7354304084759007,-19.141664394184843,books,mighty
warrior,-3.7553589632610356,-21.419767131037567,books,warrior
laugh,15.618344118163225,-13.831617262067144,books,laugh
take,-12.403735078064232,-27.98748189210894,books,take
orders,1.7750109082889274,-19.5109429961559,books,orders
cups,3.7145872949750904,-21.733017353381772,books,cups
reflected,-1.3033983346678055,-31.63796540712903,books,reflected
sat,5.616344317056395,-32.34412427390193,books,sat
shivering,11.064655507701323,-13.958667286608238,books,shivering
atop,12.848015554698954,-26.672981845473885,books,atop
garron,21.941867237417704,-18.083114940743492,books,garron
must,-7.059555984360591,-31.19207107657453,books,must
mormont,-18.900108481093095,-19.47714338809321,books,mormont
theyre,-6.316207553609765,-28.22729910017467,books,theyre
shant,-12.138659846064556,-12.731701147013775,books,shant
trouble,-12.56022451770132,-26.71224364306233,books,trouble
theres,-6.002016610474754,-28.42198971322596,books,theres
i,-6.766583735755816,-24.747221777308496,books,i
dont,-7.032380717917416,-31.114287765345946,books,dont
weather,13.482937529188234,-5.115491774953741,books,weather
snows,6.927646202896214,-14.813646033340461,books,snows
fortnight,3.4456481977487456,-26.112440698323454,books,fortnight
getting,-7.49606489738362,-18.266046510304037,books,getting
best,-6.992096372191897,-21.57542209100082,books,best
can,-7.039213545420839,-31.197045063939452,books,can
hope,-13.697293290205806,-26.50167112723616,books,hope
ever,-7.293950784413418,-22.90298153948363,books,ever
ice,11.796728624108146,-23.882427846778825,books,ice
storm,7.166710557390115,-24.97477685119416,books,storm
lord,-19.55391855829622,-18.539016899112287,books,lord
lordling,8.482903137817946,-9.271296072295929,books,lordling
seemed,-3.504705958157774,-31.132806732750183,books,seemed
studied,-0.964644698721538,-31.514272267822978,books,studied
deepening,20.857209041448716,-3.6129331848810873,books,deepening
twilight,20.779723764014385,-3.3885969583323003,books,twilight
halfbored,9.366744507499195,8.75352168304234,books,halfbored
halfdistracted,8.775232774397129,8.867109920267781,books,halfdistracted
way,8.065245123774408,-25.5893088082012,books,way
ridden,-0.682491433894509,-28.67004745400679,books,ridden
understand,-13.681206673072127,-26.934706644738412,books,understand
interrupt,4.0614056708297905,15.723117686837256,books,interrupt
when,4.860049434548276,-18.950566149361876,books,when
looked,1.9561671024383698,-32.718834703659326,books,looked
tell,-13.729332572616649,-27.218031447655346,books,tell
details,18.594195096376993,-0.800741130111371,books,details
leave,-11.99636706482428,-26.901900328784947,books,leave
hunter,-18.82873221200402,-16.677669662810164,books,hunter
joined,-0.6523047785224639,-28.903669520314008,books,joined
well,-6.311860689198767,-21.151821996861635,books,well
poacher,9.823446370518964,7.392641896839246,books,poacher
truth,-5.652728570681186,-23.777661844650407,books,truth
mallister,-19.782043853988224,-17.71882900208564,books,mallister
freeriders,3.5065432538884425,-22.126228541301597,books,freeriders
caught,3.2060864425251627,-31.76907059982721,books,caught
redhanded,-16.041033931637035,8.56831296043201,books,redhanded
mallisters,-1.3870953959396188,-11.446958980172598,books,mallisters
own,-0.6262250826268989,-23.219095841720492,books,own
skinning,15.274233486855149,-7.7732458248871295,books,skinning
bucks,-14.895085566653073,2.9554747760130695,books,bucks
choice,-3.7759857824677376,-23.130381366989617,books,choice
putting,17.42070308910255,-13.923549553037136,books,putting
losing,-8.449372050536958,-12.223684874443656,books,losing
hand,23.1471360236693,-19.271070597608553,books,hand
move,-10.769243918729364,-27.781502127237662,books,move
through,13.033920085437433,-26.78928357660979,books,through
silent,6.8627877647586,-13.901892823834334,books,silent
taken,-1.2176427906992424,-28.73732131564704,books,taken
brothers,-0.15405831122369462,-23.116001562106124,books,brothers
discover,5.011416078827587,3.1692299463323383,books,discover
talent,-9.644719787119271,25.836540398834913,books,talent
camp,7.920748479945239,-25.09426843085273,books,camp
two,2.2596190637725995,-25.41909126888982,books,two
miles,3.058834023255402,-25.434010708613236,books,miles
ridge,9.26964558454754,-24.616736282791674,books,ridge
beside,12.732926331903458,-26.762976205140745,books,beside
stream,9.87562818130259,-25.091576152948093,books,stream
got,-3.070812247832975,-29.94864103894528,books,got
dared,-3.5521988340752157,-30.626288198598484,books,dared
women,1.598422860179075,-23.055132980205254,books,women
both,2.0164359440331405,-23.963362666943542,books,both
children,1.1309770499286236,-23.098520208205574,books,children
up,14.327845874013661,-26.52595026678244,books,up
leanto,-5.637406007408089,-2.8571440369102254,books,leanto
against,13.02225577473821,-26.998318968535198,books,against
rock,8.39365048967899,-26.465258438609023,books,rock
pretty,-6.040566407405788,-20.52933873349394,books,pretty
covered,16.93002640561917,-22.987896606152837,books,covered
still,-6.9801760629827125,-22.190781037964854,books,still
make,-12.61840231072331,-27.49677691081103,books,make
fire,11.069543558152386,-24.775500441527228,books,fire
burning,11.723199036471344,-22.905829946774205,books,burning
firepit,5.2405637842533395,-16.987427797287648,books,firepit
plain,11.329973111978497,-9.396275075872861,books,plain
moving,11.523819635345442,-22.498485669890936,books,moving
watched,-0.270372863278569,-32.192114594318625,books,watched
lay,5.919220621905345,-31.472782222800305,books,lay
any,-5.158798076822365,-20.376709387688575,books,any
blood,21.806612221529498,-21.16797622968139,books,blood
admitted,-1.717407564814516,-31.71615184904232,books,admitted
weapons,3.728927800291306,-22.124217046364347,books,weapons
some,2.990919232582403,-24.06963039249252,books,some
swords,3.804063169318616,-22.431458403375917,books,swords
few,2.2387418195632427,-25.43738839517499,books,few
bows,3.5066428913960364,-21.766850925153236,books,bows
axe,23.317625345490146,-18.69127429532056,books,axe
heavylooking,-8.049654139069064,24.65205266517725,books,heavylooking
doublebladed,18.173784304875078,0.9582394738995499,books,doublebladed
cruel,-6.2135414693639515,-20.036827878855895,books,cruel
piece,18.54459732086304,-17.57208598952401,books,piece
iron,16.17420889782643,-23.73812246501889,books,iron
ground,10.196835052349895,-25.69145669385724,books,ground
right,22.695892853311445,-18.17920027677682,books,right
note,10.497186098725923,-11.016607265818989,books,note
position,18.509760248173965,-10.707800416294107,books,position
bodies,4.999415353054736,-22.491293930886496,books,bodies
shrugged,-0.7160271048409098,-31.763375017946327,books,shrugged
couple,13.722967072631242,-4.15889181703919,books,couple
sitting,7.3444877186763025,-28.0963881676407,books,sitting
most,-5.07263675823657,-22.19318080775522,books,most
fallen,-0.5531559644301894,-28.45916429420892,books,fallen
sleeping,7.605022076099249,-22.43763207375647,books,sleeping
suggested,-1.7561590976792456,-31.54324516939574,books,suggested
insisted,-1.8910124513043283,-31.90508958842311,books,insisted
woman,-4.827748139237959,-25.2142871812807,books,woman
ironwood,21.970154975846693,-9.599921103652395,books,ironwood
halfhid,-20.771001759403028,22.71475054354654,books,halfhid
branches,11.482760687066492,-23.7194555587381,books,branches
fareyes,21.02476134492819,8.238378802723057,books,fareyes
smiled,0.9874114733809283,-32.37155934232441,books,smiled
thinly,6.2181489435334125,-4.729813072133888,books,thinly
took,3.96774822366065,-32.49137981956502,books,took
care,-13.426605828868436,-26.336856531417876,books,care
she,-18.24305536324377,-21.044995683623494,books,she
closer,14.363129287826029,-26.48308043947404,books,closer
wasnt,-5.614727753477144,-28.983905057782113,books,wasnt
neither,-5.137026528760621,-19.63369797922171,books,neither
despite,12.337050755846127,-8.009508315905586,books,despite
shivered,2.9085609186522405,-29.170231717744812,books,shivered
chill,13.479496161207843,-22.528354524633333,books,chill
muttered,-1.0449664263738458,-31.877622047349032,books,muttered
mlord,-9.991768148315058,-21.131130416989826,books,mlord
young,-5.926148242072902,-19.89120890229825,books,young
grizzled,11.921121151971262,-6.203150794844652,books,grizzled
manatarms,9.77322807521644,-9.270956934234862,books,manatarms
frostfallen,-22.77272550786314,16.79728239130257,books,frostfallen
leaves,11.92572095397085,-23.675504079580257,books,leaves
whispered,-1.3932812380679667,-31.97654937865,books,whispered
royces,-16.32249724662792,-14.385333032332754,books,royces
moved,5.215548162002021,-32.1678154946145,books,moved
restlessly,6.428592162095195,-14.883808458805078,books,restlessly
think,-13.828288360129196,-27.093765869280247,books,think
might,-7.055449080415212,-31.18622231351002,books,might
these,2.4667455300677186,-23.881189217192794,books,these
casually,15.834422335001374,-7.190456810145469,books,casually
adjusted,26.22802273310336,-7.283353196731962,books,adjusted
drape,22.42971393364301,-9.414930107205608,books,drape
certainty,7.969775318883016,-11.304672708099051,books,certainty
freeze,-9.67608708749172,-26.25394460387521,books,freeze
last,4.3434870549482065,-26.646676014525177,books,last
winter,10.334232026439208,-22.20099033539329,books,winter
everyone,-17.83458669858213,-21.662436403843177,books,everyone
talks,-9.871105302576778,-14.010581543114249,books,talks
foot,9.941984533494463,-25.875766485531482,books,foot
deep,12.679231906933147,-23.041138213596113,books,deep
how,-7.916326377905135,-22.009670802668605,books,how
comes,-4.14210321375494,-28.706733297491883,books,comes
howling,8.892019849116837,-20.092606325184317,books,howling
real,-7.2316571095460915,-19.293176614155986,books,real
enemy,-1.6737291089236832,-22.422428110621162,books,enemy
steals,0.035045885479282966,-6.673192256061505,books,steals
quieter,-20.43571393528692,-8.94013357021959,books,quieter
shiver,17.904836573729916,-12.232946114908675,books,shiver
teeth,22.376295757375658,-20.256087347577317,books,teeth
chatter,4.537779344913027,1.2970702008141848,books,chatter
stamp,14.123112484008798,-6.552301974832008,books,stamp
feet,22.43733448192098,-19.90480322538563,books,feet
dream,-4.6716180015710425,-24.269811741620973,books,dream
mulled,15.463192838134798,-18.198445762540928,books,mulled
nice,16.240030440843498,-17.433791501793582,books,nice
hot,16.03314322994786,-19.27787891600433,books,hot
fires,7.3441857729656785,-23.871215275418272,books,fires
burns,5.541908470775184,-13.136073566792243,books,burns
only,-7.1250838669831245,-22.5627412994068,books,only
while,7.1093234405801855,-19.083414484757235,books,while
gets,-4.26467845880393,-28.813893069985095,books,gets
inside,12.737488624206268,-26.655857713537575,books,inside
starts,13.340370229202058,-10.191471960567238,books,starts
fill,-10.495189244266347,-26.271052891057924,books,fill
after,2.1735797496860276,-26.648015807182,books,after
strength,-1.4436841533061324,-23.274528672710026,books,strength
fight,-11.458643939288212,-28.03712726118113,books,fight
its,9.666190988327727,-22.82216779657059,books,its
easier,-21.62327265164558,-9.550633707154846,books,easier
sit,-11.304600408154284,-28.020182753968243,books,sit
down,14.312011063963174,-26.53189525739387,books,down
sleep,-10.80045976666108,-28.184682966792447,books,sleep
feel,-9.558282975889949,-28.432940332839806,books,feel
pain,22.259891578931015,-16.550012788925862,books,pain
toward,13.064972971318802,-26.753312261640776,books,toward
end,7.183875543020176,-26.219752531471837,books,end
weak,-6.620085531080853,-20.379264444609472,books,weak
drowsy,10.00961374264186,0.36040206424900056,books,drowsy
everything,-7.191900460840136,-23.228787926697166,books,everything
fade,-0.9631965991437424,-6.119480766788497,books,fade
sinking,6.890583347825586,-18.346748082435596,books,sinking
sea,7.819304548281722,-25.134223771690245,books,sea
warm,15.125697977777312,-21.935369971140478,books,warm
milk,16.182515757287767,-18.955229373453783,books,milk
peaceful,19.255635421994892,-4.010548815738658,books,peaceful
such,-5.931512304086287,-19.997028343572765,books,such
eloquence,-6.213235011154546,19.674179435383866,books,eloquence
observed,-1.2764345320220578,-31.493762339994287,books,observed
suspected,-2.1703448453988345,-30.702054479434338,books,suspected
ive,-7.191551285999562,-26.776821262908253,books,ive
pulled,4.3833679888266746,-32.53688875013296,books,pulled
giving,-4.454548668206343,-29.117584437281405,books,giving
good,-6.532267057863791,-20.055584268540397,books,good
look,-0.6196895410375716,-26.434186868703577,books,look
stumps,16.275362891029253,-11.008516808332683,books,stumps
where,11.994656410662556,-26.724934246513875,books,where
ears,22.049376841635603,-19.94801517253017,books,ears
three,2.251226302610596,-25.431443877461184,books,three
toes,22.04277820277219,-19.50937486649546,books,toes
finger,22.710055088977608,-19.100317368028804,books,finger
left,0.7855797732657985,-28.916057236970804,books,left
found,0.37572589164297787,-29.945877375778483,books,found
frozen,11.715094587511615,-22.846297167259397,books,frozen
face,22.742956749324335,-20.09844730741562,books,face
ought,-6.976066515337413,-31.09817493130479,books,ought
dress,15.864292693139102,-13.336627175386058,books,dress
